time,raw_emg
4.494,0.0032
4.495,-0.0339
4.496,-0.0117
4.497,0.0189
4.498,0.1688
4.499,0.2646
4.5,0.3923
4.501,0.5518
4.502,0.4934
4.503,0.6956
4.504,0.7509
4.505,0.763
4.506,0.702
4.507,0.6894
4.508,0.4493
4.509,0.4222
4.51,0.1744
4.511,0.2543
4.512,0.0247
4.513,-0.044
4.514,0.0016
4.515,-0.0644
4.516,0.0381
4.517,0.0487
4.518,0.1063
4.519,0.2752
4.52,0.3707
4.521,0.496
4.522,0.5754
4.523,0.6224
4.524,0.6446
4.525,0.7681
4.526,0.7682
4.527,0.5929
4.528,0.5944
4.529,0.4362
4.53,0.2922
4.531,0.1294
4.532,0.0966
4.533,0.064
4.534,-0.0958
4.535,-0.0131
4.536,-0.0738
4.537,0.0267
4.538,0.1059
4.539,0.2686
4.54,0.3309
4.541,0.5188
4.542,0.5667
4.543,0.661
4.544,0.7129
4.545,0.6915
4.546,0.6638
4.547,0.5923
4.548,0.5153
4.549,0.3067
4.55,0.2867
4.551,0.1227
4.552,-0.002
4.553,-0.106
4.554,-0.1359
4.555,-0.1329
4.556,-0.0252
4.557,-0.0046
4.558,0.19
4.559,0.3062
4.56,0.4258
4.561,0.4835
4.562,0.6452
4.563,0.6812
4.564,0.6748
4.565,0.6512
4.566,0.6386
4.567,0.5549
4.568,0.5786
4.569,0.3369
4.57,0.2774
4.571,0.2492
4.572,-0.0368
4.573,-0.0157
4.574,-0.0429
4.575,-0.1506
4.576,-0.0842
4.577,-0.0308
4.578,0.1235
4.579,0.2563
4.58,0.428
4.581,0.4645
4.582,0.6188
4.583,0.6398
4.584,0.6499
4.585,0.6606
4.586,0.7257
4.587,0.6584
4.588,0.4631
4.589,0.2984
4.59,0.2323
4.591,0.1147
4.592,0.02
4.593,-0.104
4.594,-0.076
4.595,-0.065
4.596,-0.0028
4.597,0.0377
4.598,0.0686
4.599,0.1955
4.6,0.255
4.601,0.5234
4.602,0.693
4.603,0.7087
4.604,0.6783
4.605,0.6857
4.606,0.6245
4.607,0.5367
4.608,0.4293
4.609,0.4111
4.61,0.2141
4.611,0.1519
4.612,0.0879
4.613,-0.1841
4.614,-0.1085
4.615,-0.0716
4.616,-0.0808
4.617,0.0015
4.618,0.1133
4.619,0.2483
4.62,0.308
4.621,0.3922
4.622,0.597
4.623,0.5766
4.624,0.6941
4.625,0.7504
4.626,0.6641
4.627,0.5793
4.628,0.434
4.629,0.3221
4.63,0.1826
4.631,0.1841
4.632,-0.0227
4.633,-0.0583
4.634,-0.1372
4.635,-0.0839
4.636,0.016
4.637,0.0529
4.638,0.0595
4.639,0.1878
4.64,0.4135
4.641,0.4624
4.642,0.5909
4.643,0.5548
4.644,0.6538
4.645,0.703
4.646,0.6555
4.647,0.5126
4.648,0.4351
4.649,0.3941
4.65,0.2072
4.651,0.0962
4.652,0.1058
4.653,-0.0654
4.654,-0.1217
4.655,-0.2244
4.656,-0.0774
4.657,-0.0107
4.658,0.0796
4.659,0.2838
4.66,0.3097
4.661,0.4478
4.662,0.5587
4.663,0.6424
4.664,0.7144
4.665,0.7595
4.666,0.6708
4.667,0.4855
4.668,0.471
4.669,0.3233
4.67,0.2408
4.671,0.2018
4.672,-0.0271
4.673,-0.112
4.674,-0.1173
4.675,-0.0721
4.676,-0.2088
4.677,0.0685
4.678,0.1431
4.679,0.1664
4.68,0.3577
4.681,0.4533
4.682,0.5512
4.683,0.6084
4.684,0.6744
4.685,0.7098
4.686,0.5278
4.687,0.5168
4.688,0.4432
4.689,0.4328
4.69,0.2467
4.691,0.1227
4.692,-0.0406
4.693,-0.0043
4.694,-0.0775
4.695,-0.1188
4.696,-0.1069
4.697,0.0755
4.698,0.1583
4.699,0.2249
4.7,0.3803
4.701,0.3886
4.702,0.5067
4.703,0.6363
4.704,0.5746
4.705,0.5926
4.706,0.6915
4.707,0.4453
4.708,0.3929
4.709,0.3506
4.71,0.189
4.711,0.0333
4.712,-0.0052
4.713,-0.0969
4.714,-0.1146
4.715,-0.1373
4.716,-0.1908
4.717,-0.03
4.718,0.0087
4.719,0.2503
4.72,0.3605
4.721,0.3848
4.722,0.5064
4.723,0.5537
4.724,0.5418
4.725,0.6634
4.726,0.457
4.727,0.4058
4.728,0.3944
4.729,0.437
4.73,0.2867
4.731,0.1036
4.732,0.015
4.733,-0.0426
4.734,-0.1353
4.735,-0.1913
4.736,-0.0234
4.737,-0.0486
4.738,0.0589
4.739,0.205
4.74,0.224
4.741,0.3319
4.742,0.5215
4.743,0.5671
4.744,0.6024
4.745,0.6952
4.746,0.6152
4.747,0.5121
4.748,0.4653
4.749,0.2712
4.75,0.1407
4.751,0.0818
4.752,-0.0617
4.753,-0.1561
4.754,-0.1688
4.755,-0.2136
4.756,-0.1546
4.757,-0.0568
4.758,0.087
4.759,0.1748
4.76,0.2938
4.761,0.3488
4.762,0.5538
4.763,0.5821
4.764,0.5779
4.765,0.5962
4.766,0.5489
4.767,0.4646
4.768,0.333
4.769,0.3242
4.77,0.0996
4.771,-0.0045
4.772,-0.0783
4.773,-0.0315
4.774,-0.2348
4.775,-0.2435
4.776,-0.1169
4.777,-0.0225
4.778,0.0264
4.779,0.1227
4.78,0.1503
4.781,0.3649
4.782,0.3626
4.783,0.5367
4.784,0.6622
4.785,0.665
4.786,0.5972
4.787,0.4713
4.788,0.3637
4.789,0.2972
4.79,0.1483
4.791,0.084
4.792,-0.0867
4.793,-0.1774
4.794,-0.249
4.795,-0.1979
4.796,-0.2121
4.797,-0.0722
4.798,0.1087
4.799,0.1165
4.8,0.1874
4.801,0.2957
4.802,0.4323
4.803,0.5802
4.804,0.5369
4.805,0.6468
4.806,0.5487
4.807,0.5127
4.808,0.3379
4.809,0.3114
4.81,0.1184
4.811,-0.0605
4.812,-0.0907
4.813,-0.2072
4.814,-0.2457
4.815,-0.2338
4.816,-0.2786
4.817,-0.0992
4.818,0.0212
4.819,0.2064
4.82,0.2591
4.821,0.3513
4.822,0.5283
4.823,0.5626
4.824,0.5269
4.825,0.5683
4.826,0.5503
4.827,0.3797
4.828,0.4473
4.829,0.1901
4.83,0.1101
4.831,-0.0571
4.832,-0.1583
4.833,-0.2549
4.834,-0.2217
4.835,-0.2357
4.836,-0.219
4.837,-0.1187
4.838,-0.0199
4.839,0.0755
4.84,0.2392
4.841,0.2884
4.842,0.4498
4.843,0.5195
4.844,0.5518
4.845,0.5323
4.846,0.4507
4.847,0.4657
4.848,0.341
4.849,0.2101
4.85,0.1805
4.851,-0.0522
4.852,-0.1398
4.853,-0.2849
4.854,-0.1759
4.855,-0.1969
4.856,-0.2706
4.857,-0.1218
4.858,0.0315
4.859,0.0513
4.86,0.2569
4.861,0.272
4.862,0.4564
4.863,0.4253
4.864,0.5091
4.865,0.496
4.866,0.4595
4.867,0.4252
4.868,0.3679
4.869,0.2261
4.87,0.0832
4.871,-0.0517
4.872,-0.1374
4.873,-0.2112
4.874,-0.3365
4.875,-0.1999
4.876,-0.2357
4.877,-0.0538
4.878,-0.1302
4.879,0.105
4.88,0.1775
4.881,0.277
4.882,0.3332
4.883,0.5143
4.884,0.5265
4.885,0.527
4.886,0.4479
4.887,0.4103
4.888,0.3627
4.889,0.1512
4.89,0.0884
4.891,-0.0212
4.892,-0.1473
4.893,-0.2046
4.894,-0.2041
4.895,-0.2918
4.896,-0.3071
4.897,-0.2615
4.898,-0.095
4.899,0.0274
4.9,0.2084
4.901,0.2322
4.902,0.3264
4.903,0.5179
4.904,0.5592
4.905,0.5216
4.906,0.4115
4.907,0.3863
4.908,0.233
4.909,0.1865
4.91,-0.0988
4.911,-0.0073
4.912,-0.2603
4.913,-0.2783
4.914,-0.317
4.915,-0.3497
4.916,-0.2134
4.917,-0.1901
4.918,-0.0283
4.919,-0.0034
4.92,0.0911
4.921,0.2271
4.922,0.3968
4.923,0.4268
4.924,0.532
4.925,0.5057
4.926,0.3832
4.927,0.4091
4.928,0.2018
4.929,0.144
4.93,-0.0268
4.931,-0.2427
4.932,-0.2123
4.933,-0.2867
4.934,-0.3109
4.935,-0.2971
4.936,-0.3087
4.937,-0.2077
4.938,-0.153
4.939,-0.0186
4.94,0.1521
4.941,0.2353
4.942,0.3287
4.943,0.3974
4.944,0.4582
4.945,0.5085
4.946,0.3887
4.947,0.3538
4.948,0.154
4.949,0.0178
4.95,-0.0324
4.951,-0.1472
4.952,-0.1849
4.953,-0.3445
4.954,-0.3567
4.955,-0.2976
4.956,-0.3169
4.957,-0.2669
4.958,-0.1737
4.959,-0.089
4.96,0.0394
4.961,0.2986
4.962,0.2965
4.963,0.3068
4.964,0.4785
4.965,0.373
4.966,0.3963
4.967,0.3436
4.968,0.2226
4.969,0.0946
4.97,-0.0443
4.971,-0.0944
4.972,-0.2464
4.973,-0.298
4.974,-0.229
4.975,-0.3655
4.976,-0.4026
4.977,-0.2462
4.978,-0.1351
4.979,0.0113
4.98,0.1429
4.981,0.2278
4.982,0.2508
4.983,0.4014
4.984,0.4362
4.985,0.4344
4.986,0.4363
4.987,0.3635
4.988,0.1909
4.989,0.0092
4.99,-0.136
4.991,-0.2121
4.992,-0.2907
4.993,-0.2604
4.994,-0.3939
4.995,-0.3602
4.996,-0.3692
4.997,-0.3807
4.998,-0.1463
4.999,-0.0686
5.001,0.0229
5.002,0.1268
5.003,0.338
5.004,0.3576
5.005,0.4694
5.006,0.3942
5.007,0.3349
5.008,0.2874
5.009,0.1992
5.01,0.0185
5.011,0.0087
5.012,-0.2069
5.013,-0.2956
5.014,-0.3433
5.015,-0.3007
5.016,-0.4885
5.017,-0.3974
5.018,-0.2635
5.019,-0.274
5.02,-0.0173
5.021,0.0128
5.022,0.1593
5.023,0.2667
5.024,0.3007
5.025,0.3147
5.026,0.4062
5.027,0.3447
5.028,0.3607
5.029,0.1464
5.03,0.0324
5.031,-0.1841
5.032,-0.2181
5.033,-0.228
5.034,-0.4193
5.035,-0.3647
5.036,-0.4992
5.037,-0.2869
5.038,-0.2343
5.039,-0.3457
5.04,-0.0935
5.041,0.0242
5.042,0.0158
5.043,0.2687
5.044,0.2927
5.045,0.3379
5.046,0.3894
5.047,0.3223
5.048,0.2623
5.049,0.1695
5.05,-0.0163
5.051,-0.0444
5.052,-0.2211
5.053,-0.2733
5.054,-0.4768
5.055,-0.374
5.056,-0.4944
5.057,-0.357
5.058,-0.3302
5.059,-0.2274
5.06,-0.121
5.061,-0.0436
5.062,0.1023
5.063,0.2311
5.064,0.3467
5.065,0.374
5.066,0.3402
5.067,0.2291
5.068,0.2995
5.069,0.0561
5.07,-0.0062
5.071,-0.1341
5.072,-0.238
5.073,-0.331
5.074,-0.4347
5.075,-0.4949
5.076,-0.4485
5.077,-0.4447
5.078,-0.3045
5.079,-0.2903
5.08,-0.1643
5.081,-0.0063
5.082,0.0945
5.083,0.1986
5.084,0.2586
5.085,0.3233
5.086,0.3609
5.087,0.3072
5.088,0.2035
5.089,0.073
5.09,-0.0171
5.091,-0.1598
5.092,-0.2491
5.093,-0.3299
5.094,-0.4319
5.095,-0.4969
5.096,-0.4553
5.097,-0.3811
5.098,-0.2735
5.099,-0.2964
5.1,-0.1599
5.101,-0.0722
5.102,0.0304
5.103,0.2602
5.104,0.3167
5.105,0.2831
5.106,0.2958
5.107,0.2478
5.108,0.1813
5.109,0.0981
5.11,0.0163
5.111,-0.2169
5.112,-0.3516
5.113,-0.2976
5.114,-0.5444
5.115,-0.4546
5.116,-0.5909
5.117,-0.4615
5.118,-0.3368
5.119,-0.3437
5.12,-0.2894
5.121,-0.1271
5.122,0.0934
5.123,0.1583
5.124,0.2059
5.125,0.2314
5.126,0.197
5.127,0.2653
5.128,0.2081
5.129,0.1059
5.13,-0.2004
5.131,-0.1944
5.132,-0.3219
5.133,-0.4447
5.134,-0.4725
5.135,-0.5445
5.136,-0.5742
5.137,-0.5297
5.138,-0.4116
5.139,-0.3682
5.14,-0.1836
5.141,-0.1314
5.142,-0.0098
5.143,0.1266
5.144,0.1231
5.145,0.3152
5.146,0.3161
5.147,0.1973
5.148,0.1025
5.149,0.1785
5.15,0.0145
5.151,-0.1398
5.152,-0.2977
5.153,-0.389
5.154,-0.4468
5.155,-0.5019
5.156,-0.5577
5.157,-0.5289
5.158,-0.4382
5.159,-0.2838
5.16,-0.2602
5.161,-0.1532
5.162,0.0216
5.163,0.1153
5.164,0.1964
5.165,0.273
5.166,0.2154
5.167,0.145
5.168,0.1593
5.169,0.0864
5.17,-0.2091
5.171,-0.2233
5.172,-0.252
5.173,-0.3524
5.174,-0.4948
5.175,-0.4963
5.176,-0.5573
5.177,-0.5966
5.178,-0.4537
5.179,-0.3109
5.18,-0.174
5.181,-0.17
5.182,0.0726
5.183,0.0377
5.184,0.1186
5.185,0.2559
5.186,0.243
5.187,0.232
5.188,0.0777
5.189,-0.0484
5.19,0.0006
5.191,-0.3086
5.192,-0.3898
5.193,-0.4268
5.194,-0.5084
5.195,-0.4489
5.196,-0.6234
5.197,-0.5634
5.198,-0.5407
5.199,-0.3964
5.2,-0.1962
5.201,-0.1626
5.202,0.0405
5.203,0.0754
5.204,0.2652
5.205,0.1262
5.206,0.1039
5.207,0.2017
5.208,0.0907
5.209,-0.0085
5.21,-0.1375
5.211,-0.1882
5.212,-0.4026
5.213,-0.4519
5.214,-0.601
5.215,-0.5027
5.216,-0.4903
5.217,-0.5459
5.218,-0.4585
5.219,-0.3286
5.22,-0.2672
5.221,-0.1816
5.222,-0.0054
5.223,0.1077
5.224,0.1277
5.225,0.2805
5.226,0.1748
5.227,0.0975
5.228,0.0757
5.229,-0.0684
5.23,-0.128
5.231,-0.2489
5.232,-0.4328
5.233,-0.529
5.234,-0.6031
5.235,-0.6098
5.236,-0.6392
5.237,-0.5642
5.238,-0.6099
5.239,-0.413
5.24,-0.3558
5.241,-0.0974
5.242,-0.0289
5.243,0.0564
5.244,0.1165
5.245,0.1485
5.246,0.1337
5.247,0.1206
5.248,-0.0316
5.249,-0.1884
5.25,-0.157
5.251,-0.2719
5.252,-0.4464
5.253,-0.5404
5.254,-0.4833
5.255,-0.6845
5.256,-0.6014
5.257,-0.6233
5.258,-0.5667
5.259,-0.4368
5.26,-0.2562
5.261,-0.1723
5.262,-0.0601
5.263,0.0061
5.264,0.1771
5.265,0.2073
5.266,0.1277
5.267,0.1689
5.268,0.0185
5.269,-0.1209
5.27,-0.1601
5.271,-0.3569
5.272,-0.3891
5.273,-0.4825
5.274,-0.6149
5.275,-0.6773
5.276,-0.615
5.277,-0.6596
5.278,-0.5168
5.279,-0.3846
5.28,-0.3427
5.281,-0.1973
5.282,-0.101
5.283,-0.0166
5.284,0.0295
5.285,0.0708
5.286,0.1053
5.287,0.0254
5.288,-0.0367
5.289,-0.0728
5.29,-0.1754
5.291,-0.3793
5.292,-0.4571
5.293,-0.6051
5.294,-0.6228
5.295,-0.7143
5.296,-0.6339
5.297,-0.6683
5.298,-0.5644
5.299,-0.4988
5.3,-0.3075
5.301,-0.2269
5.302,0.0578
5.303,-0.0231
5.304,0.1213
5.305,0.12
5.306,0.2603
5.307,0.0468
5.308,0.0224
5.309,-0.0938
5.31,-0.2134
5.311,-0.3491
5.312,-0.407
5.313,-0.4566
5.314,-0.627
5.315,-0.7754
5.316,-0.6919
5.317,-0.6116
5.318,-0.5263
5.319,-0.5097
5.32,-0.305
5.321,-0.1392
5.322,-0.0026
5.323,0.0374
5.324,0.0415
5.325,0.1968
5.326,0.143
5.327,0.1108
5.328,0.0038
5.329,-0.0463
5.33,-0.2671
5.331,-0.3255
5.332,-0.4647
5.333,-0.5895
5.334,-0.6398
5.335,-0.6687
5.336,-0.7275
5.337,-0.6899
5.338,-0.5219
5.339,-0.4438
5.34,-0.3635
5.341,-0.1765
5.342,-0.0619
5.343,0.0159
5.344,0.0324
5.345,0.177
5.346,0.0476
5.347,0.0012
5.348,-0.0568
5.349,-0.1298
5.35,-0.1659
5.351,-0.2965
5.352,-0.3937
5.353,-0.5259
5.354,-0.5983
5.355,-0.6273
5.356,-0.6947
5.357,-0.6832
5.358,-0.5429
5.359,-0.4398
5.36,-0.3198
5.361,-0.2553
5.362,-0.1542
5.363,0.0237
5.364,0.0903
5.365,0.0804
5.366,0.1827
5.367,0.0123
5.368,-0.0479
5.369,-0.0867
5.37,-0.3182
5.371,-0.4199
5.372,-0.4404
5.373,-0.6394
5.374,-0.5416
5.375,-0.6781
5.376,-0.7452
5.377,-0.6739
5.378,-0.6284
5.379,-0.5384
5.38,-0.347
5.381,-0.1969
5.382,-0.155
5.383,-0.0074
5.384,0.0317
5.385,0.1126
5.386,0.0484
5.387,0.1027
5.388,-0.0668
5.389,-0.2134
5.39,-0.1809
5.391,-0.3736
5.392,-0.4905
5.393,-0.5296
5.394,-0.6493
5.395,-0.7267
5.396,-0.6778
5.397,-0.6449
5.398,-0.6456
5.399,-0.4074
5.4,-0.3164
5.401,-0.2585
5.402,-0.1576
5.403,-0.0076
5.404,0.0375
5.405,0.0411
5.406,0.0953
5.407,0.0269
5.408,-0.0168
5.409,-0.1117
5.41,-0.2566
5.411,-0.3452
5.412,-0.5291
5.413,-0.5899
5.414,-0.65
5.415,-0.6318
5.416,-0.6226
5.417,-0.6555
5.418,-0.6655
5.419,-0.576
5.42,-0.4027
5.421,-0.2029
5.422,-0.1953
5.423,-0.1077
5.424,0.0457
5.425,0.1168
5.426,-0.0335
5.427,0.0199
5.428,-0.075
5.429,-0.2395
5.43,-0.2431
5.431,-0.3141
5.432,-0.5599
5.433,-0.5943
5.434,-0.666
5.435,-0.6236
5.436,-0.759
5.437,-0.6682
5.438,-0.6366
5.439,-0.5168
5.44,-0.3827
5.441,-0.2649
5.442,-0.1765
5.443,-0.0225
5.444,0.1169
5.445,0.1289
5.446,0.0487
5.447,-0.013
5.448,-0.0129
5.449,-0.1016
5.45,-0.2831
5.451,-0.3992
5.452,-0.5264
5.453,-0.5629
5.454,-0.717
5.455,-0.7602
5.456,-0.6946
5.457,-0.6092
5.458,-0.6919
5.459,-0.4417
5.46,-0.3818
5.461,-0.2559
5.462,-0.1004
5.463,-0.0457
5.464,0.0493
5.465,0.1206
5.466,0.0765
5.467,0.0618
5.468,-0.0375
5.469,-0.1666
5.47,-0.2649
5.471,-0.2973
5.472,-0.5806
5.473,-0.6507
5.474,-0.6967
5.475,-0.7011
5.476,-0.7528
5.477,-0.724
5.478,-0.5523
5.479,-0.3632
5.48,-0.4159
5.481,-0.235
5.482,-0.1632
5.483,-0.0763
5.484,0.0506
5.485,0.0251
5.486,0.0549
5.487,0.0233
5.488,-0.0308
5.489,-0.1897
5.49,-0.3179
5.491,-0.4046
5.492,-0.4192
5.493,-0.6417
5.494,-0.6606
5.495,-0.7654
5.496,-0.7349
5.497,-0.6933
5.498,-0.5719
5.499,-0.4885
5.5,-0.4538
5.501,-0.3135
5.502,-0.1495
5.503,-0.0381
5.504,0.0867
5.505,-0.0064
5.506,0.0815
5.507,0.0359
5.508,-0.0499
5.509,-0.2044
5.51,-0.2423
5.511,-0.3912
5.512,-0.4349
5.513,-0.5538
5.514,-0.7628
5.515,-0.7675
5.516,-0.808
5.517,-0.7158
5.518,-0.5957
5.519,-0.5076
5.52,-0.3861
5.521,-0.2212
5.522,-0.1088
5.523,-0.0586
5.524,-0.0132
5.525,0.0824
5.526,-0.0027
5.527,0.0438
5.528,-0.0572
5.529,-0.1577
5.53,-0.2144
5.531,-0.5089
5.532,-0.5133
5.533,-0.6035
5.534,-0.7708
5.535,-0.7189
5.536,-0.6216
5.537,-0.7001
5.538,-0.709
5.539,-0.6417
5.54,-0.4156
5.541,-0.3408
5.542,-0.1593
5.543,-0.0231
5.544,0.0255
5.545,0.0809
5.546,0.0239
5.547,0.0593
5.548,-0.0633
5.549,-0.0755
5.55,-0.3306
5.551,-0.4155
5.552,-0.4988
5.553,-0.6655
5.554,-0.6843
5.555,-0.715
5.556,-0.7092
5.557,-0.6958
5.558,-0.554
5.559,-0.5227
5.56,-0.438
5.561,-0.2486
5.562,-0.1546
5.563,-0.0245
5.564,0.0908
5.565,0.1551
5.566,0.0734
5.567,-0.0548
5.568,-0.0419
5.569,-0.1563
5.57,-0.2513
5.571,-0.4876
5.572,-0.5167
5.573,-0.6052
5.574,-0.6747
5.575,-0.758
5.576,-0.6892
5.577,-0.739
5.578,-0.5844
5.579,-0.462
5.58,-0.37
5.581,-0.1907
5.582,-0.0959
5.583,-0.0481
5.584,0.0057
5.585,0.0897
5.586,0.0492
5.587,0.0267
5.588,-0.085
5.589,-0.1467
5.59,-0.2659
5.591,-0.3572
5.592,-0.513
5.593,-0.6553
5.594,-0.6867
5.595,-0.7319
5.596,-0.754
5.597,-0.6625
5.598,-0.5831
5.599,-0.5228
5.6,-0.3995
5.601,-0.3412
5.602,-0.1895
5.603,-0.0164
5.604,0.014
5.605,0.1036
5.606,0.0476
5.607,0.0153
5.608,-0.1571
5.609,-0.1422
5.61,-0.2304
5.611,-0.4422
5.612,-0.4412
5.613,-0.584
5.614,-0.6113
5.615,-0.6635
5.616,-0.648
5.617,-0.7236
5.618,-0.5839
5.619,-0.392
5.62,-0.3508
5.621,-0.2382
5.622,-0.1466
5.623,-0.0664
5.624,-0.013
5.625,0.1588
5.626,0.1446
5.627,0.0056
5.628,-0.1302
5.629,-0.121
5.63,-0.344
5.631,-0.4282
5.632,-0.5619
5.633,-0.6119
5.634,-0.732
5.635,-0.7695
5.636,-0.7212
5.637,-0.643
5.638,-0.6599
5.639,-0.4697
5.64,-0.3669
5.641,-0.2415
5.642,-0.1813
5.643,-0.0305
5.644,0.1465
5.645,0.0345
5.646,0.061
5.647,0.0211
5.648,-0.0121
5.649,-0.0763
5.65,-0.2896
5.651,-0.2814
5.652,-0.4711
5.653,-0.6666
5.654,-0.6583
5.655,-0.6655
5.656,-0.7756
5.657,-0.6973
5.658,-0.5449
5.659,-0.4613
5.66,-0.3896
5.661,-0.303
5.662,-0.0173
5.663,0.0064
5.664,0.0541
5.665,0.1258
5.666,0.0075
5.667,0.043
5.668,-0.0775
5.669,-0.0969
5.67,-0.264
5.671,-0.3814
5.672,-0.5754
5.673,-0.5908
5.674,-0.6357
5.675,-0.6485
5.676,-0.6311
5.677,-0.6256
5.678,-0.6068
5.679,-0.5376
5.68,-0.3481
5.681,-0.1827
5.682,-0.0994
5.683,-0.0259
5.684,0.1418
5.685,0.1166
5.686,0.0732
5.687,0.0376
5.688,-0.0278
5.689,-0.1609
5.69,-0.2292
5.691,-0.4277
5.692,-0.4752
5.693,-0.622
5.694,-0.6648
5.695,-0.7256
5.696,-0.7306
5.697,-0.6082
5.698,-0.5743
5.699,-0.4746
5.7,-0.2897
5.701,-0.1945
5.702,-0.067
5.703,-0.016
5.704,0.0234
5.705,0.1193
5.706,0.0109
5.707,0.0336
5.708,0.0351
5.709,-0.0632
5.71,-0.2091
5.711,-0.2757
5.712,-0.5332
5.713,-0.5258
5.714,-0.5672
5.715,-0.7136
5.716,-0.6714
5.717,-0.6451
5.718,-0.5476
5.719,-0.4313
5.72,-0.3208
5.721,-0.2666
5.722,-0.0848
5.723,0.0025
5.724,0.0282
5.725,0.0468
5.726,0.1018
5.727,0.1516
5.728,-0.0331
5.729,-0.1199
5.73,-0.1749
5.731,-0.4228
5.732,-0.4822
5.733,-0.4988
5.734,-0.63
5.735,-0.6759
5.736,-0.6583
5.737,-0.5777
5.738,-0.4474
5.739,-0.4329
5.74,-0.3267
5.741,-0.1842
5.742,-0.0389
5.743,0.0494
5.744,0.121
5.745,0.2493
5.746,0.1159
5.747,0.0775
5.748,0.0613
5.749,-0.0898
5.75,-0.2029
5.751,-0.3803
5.752,-0.4946
5.753,-0.5749
5.754,-0.6802
5.755,-0.5967
5.756,-0.6981
5.757,-0.6152
5.758,-0.5352
5.759,-0.3958
5.76,-0.3364
5.761,-0.1295
5.762,-0.0768
5.763,0.059
5.764,0.1629
5.765,0.1698
5.766,0.1001
5.767,0.1403
5.768,-0.0493
5.769,-0.1136
5.77,-0.2412
5.771,-0.3326
5.772,-0.449
5.773,-0.4201
5.774,-0.6182
5.775,-0.5296
5.776,-0.617
5.777,-0.52
5.778,-0.4789
5.779,-0.3822
5.78,-0.3103
5.781,-0.1035
5.782,-0.0122
5.783,0.0025
5.784,0.1013
5.785,0.1713
5.786,0.1178
5.787,0.1
5.788,-0.0073
5.789,0.0294
5.79,-0.1348
5.791,-0.3136
5.792,-0.3879
5.793,-0.5734
5.794,-0.5563
5.795,-0.5931
5.796,-0.5752
5.797,-0.6086
5.798,-0.535
5.799,-0.4387
5.8,-0.2616
5.801,-0.129
5.802,0.0168
5.803,0.1072
5.804,0.1371
5.805,0.2527
5.806,0.2118
5.807,0.1505
5.808,0.0573
5.809,-0.013
5.81,-0.0449
5.811,-0.3097
5.812,-0.4592
5.813,-0.4595
5.814,-0.5871
5.815,-0.649
5.816,-0.6098
5.817,-0.632
5.818,-0.4516
5.819,-0.4202
5.82,-0.3064
5.821,-0.1635
5.822,-0.011
5.823,0.0908
5.824,0.182
5.825,0.1577
5.826,0.1594
5.827,0.0868
5.828,0.0696
5.829,-0.014
5.83,-0.2383
5.831,-0.3686
5.832,-0.4219
5.833,-0.4944
5.834,-0.615
5.835,-0.5655
5.836,-0.5726
5.837,-0.6091
5.838,-0.402
5.839,-0.4035
5.84,-0.2883
5.841,-0.1288
5.842,0.0344
5.843,0.0541
5.844,0.1929
5.845,0.1831
5.846,0.2148
5.847,0.221
5.848,0.17
5.849,-0.0213
5.85,-0.1214
5.851,-0.2197
5.852,-0.334
5.853,-0.5131
5.854,-0.4095
5.855,-0.5552
5.856,-0.4848
5.857,-0.5078
5.858,-0.5475
5.859,-0.362
5.86,-0.1897
5.861,-0.1006
5.862,-0.0512
5.863,0.1345
5.864,0.0913
5.865,0.2655
5.866,0.276
5.867,0.1769
5.868,0.0929
5.869,0.0873
5.87,-0.152
5.871,-0.2835
5.872,-0.3374
5.873,-0.4642
5.874,-0.5309
5.875,-0.5717
5.876,-0.5514
5.877,-0.543
5.878,-0.3954
5.879,-0.3578
5.88,-0.2829
5.881,-0.1085
5.882,0.0254
5.883,0.1388
5.884,0.2042
5.885,0.1862
5.886,0.2355
5.887,0.1868
5.888,0.072
5.889,0.079
5.89,-0.1519
5.891,-0.3185
5.892,-0.347
5.893,-0.4211
5.894,-0.4981
5.895,-0.5133
5.896,-0.6035
5.897,-0.5085
5.898,-0.5322
5.899,-0.2752
5.9,-0.1469
5.901,-0.1735
5.902,-0.0154
5.903,0.1431
5.904,0.1987
5.905,0.3719
5.906,0.2024
5.907,0.2332
5.908,0.2037
5.909,-0.002
5.91,-0.1601
5.911,-0.1444
5.912,-0.2474
5.913,-0.4734
5.914,-0.6163
5.915,-0.524
5.916,-0.5468
5.917,-0.4874
5.918,-0.3732
5.919,-0.2379
5.92,-0.2244
5.921,0.0297
5.922,0.0159
5.923,0.1394
5.924,0.2456
5.925,0.3207
5.926,0.2644
5.927,0.2004
5.928,0.2411
5.929,0.0141
5.93,-0.0632
5.931,-0.1083
5.932,-0.2814
5.933,-0.4685
5.934,-0.3707
5.935,-0.4602
5.936,-0.5049
5.937,-0.3174
5.938,-0.4294
5.939,-0.2877
5.94,-0.2707
5.941,-0.0736
5.942,0.0835
5.943,0.2739
5.944,0.2697
5.945,0.3162
5.946,0.3257
5.947,0.3074
5.948,0.1834
5.949,0.1111
5.95,-0.0557
5.951,-0.1181
5.952,-0.2508
5.953,-0.4858
5.954,-0.437
5.955,-0.4523
5.956,-0.4603
5.957,-0.4491
5.958,-0.367
5.959,-0.2805
5.96,-0.0643
5.961,-0.116
5.962,0.1343
5.963,0.1489
5.964,0.2819
5.965,0.3107
5.966,0.1932
5.967,0.2342
5.968,0.1009
5.969,0.0759
5.97,-0.051
5.971,-0.2003
5.972,-0.2502
